customer_id,name,city,email,phone_number,loyalty_tier
C00325,Suzanne Horne,Victoriafort,wadekaren@example.net,+1-225-688-7397x9173,Gold
C00326,Connie Scott,Higginsmouth,susanvillanueva@example.com,(352)459-5096,Bronze
C00327,Sarah Phillips,Morganshire,margaret68@example.com,685.634.3719,Gold
C00328,Penny Tanner,Lamberthaven,olsensusan@example.net,(916)455-9862x157,Bronze
C00329,Eric Miller,North Vanessa,davidgarcia@example.com,311-914-4355x39335,Gold
C00330,Christopher Juarez,Willieside,allisonberry@example.net,001-544-998-1059x46644,Platinum
C00331,Lisa Flores,East Rodneyport,hmarshall@example.com,001-614-782-9703x653,Bronze
C00332,Amy Thomas,Frederickmouth,sabrinawalker@example.net,(893)594-6372,Gold
C00333,April Rosario,New Williamstad,aroberts@example.com,703-388-7470x93414,Platinum
C00334,Charles Khan,Lake Judyville,daniellewalker@example.com,219-258-8980,Gold
C00335,Tiffany Mckenzie,Lake Monica,salinassamantha@example.com,415.348.8472x377,Silver
C00336,Michael Johnson,Greenview,fhawkins@example.com,+1-974-767-4625,Gold
C00337,Lori Allen,Murraytown,xnunez@example.net,+1-524-830-4141x74600,Bronze
C00338,Terry Cook,Millermouth,janetpham@example.org,001-859-334-7640x7851,Silver
C00339,Wesley Stuart,New Laura,coletimothy@example.com,+1-329-732-1236x511,Gold
C00340,Travis Kim,Brewerside,hickmanmelissa@example.com,996.261.3219x72867,Silver
C00341,Amanda Hill,East Brittanymouth,eobrien@example.net,(388)839-6072x61056,Gold
C00342,Nathan West,East Kimberlyborough,collinsryan@example.com,001-552-561-7655x9976,Silver
C00343,Alicia Donovan,New Sharon,hcox@example.net,421-934-5514x327,Gold
C00344,Erin Robinson,South Hailey,jonathan36@example.com,881.512.7308x60427,Gold
C00345,Erin Garcia,Kerrport,xmorales@example.com,571.609.0824x69390,Silver
C00346,Colleen Ward,Port Megan,iterry@example.net,+1-572-450-6052x3696,Platinum
C00347,Jeremy Porter,West Jeffreyview,kimlopez@example.net,001-316-234-1623x07860,Platinum
C00348,Stephanie Lin,Port Erica,nshaw@example.net,(377)894-6415,Platinum
C00349,Matthew Frederick,South Emilyville,dowens@example.net,+1-756-625-3323x1372,Bronze
C00350,Melinda Sparks,Krauseland,rvasquez@example.org,535.522.4438x7476,Gold
C00351,Robert Williams,New Erikaport,mgoodman@example.net,222-882-2641x87255,Bronze
C00352,Robert Myers,Feliciamouth,milleralexander@example.org,921-218-7274x004,Silver
C00353,Brandy Schneider,South Karen,christina21@example.net,+1-590-657-0559x4277,Platinum
C00354,Alexander Lewis,West Jamestown,boylemark@example.com,(431)609-1834x835,Bronze
C00355,Valerie Warner,Jasminefort,alejandra81@example.org,692.663.2345,Silver
C00356,Abigail Shaw,Williamshire,zcarter@example.net,001-729-390-4193x0960,Gold
C00357,Richard Morgan,West Markfurt,kylesanders@example.com,951-726-3299x98786,Gold
C00358,Charles Walsh,Watsonport,jeremiahbrown@example.org,(450)559-3068,Bronze
C00359,Elizabeth Wright,East Christy,bradleybishop@example.net,+1-930-320-8355x080,Platinum
C00360,Sara Wilkins,Contrerasberg,haasvanessa@example.net,001-420-529-5579,Silver
C00361,Bobby Yoder,South Kaylamouth,normabowers@example.com,+1-615-697-4146x8931,Platinum
C00362,Monica Bell,Jacobbury,oanderson@example.com,001-210-978-9398x098,Bronze
C00363,Lucas Mcmahon,Stokesbury,rholloway@example.net,761-203-6179x90904,Silver
C00364,Amanda Estrada,Richardbury,hsteele@example.net,702-940-8055x4590,Silver
C00365,Jared Patterson,North Calvinland,clarkeemily@example.org,680.804.8263x1265,Silver
C00366,Whitney Choi,Shannonport,monicaknox@example.net,6056251357,Bronze
C00367,Carol Johnson,Dillonstad,christina88@example.com,001-414-323-6961,Platinum
C00368,Troy Kelly,Masonport,christophermaynard@example.org,(205)281-4347x54158,Bronze
C00369,Michael Dawson,Sullivanside,ucampos@example.net,511.282.3763,Bronze
C00370,Angel Dickerson,Lisamouth,yfowler@example.net,922-643-6856,Gold
C00371,Wayne Joseph,Omartown,andersonkim@example.org,+1-862-818-7531x1289,Gold
C00372,Bianca Turner,Edwardsfort,tammy48@example.com,387.355.8982,Bronze
C00373,Matthew Wilcox,Meganton,ethanflores@example.org,001-963-533-2948x9840,Platinum
C00374,Brandon Bauer,South Joseph,holly25@example.com,001-890-253-1437x84679,Platinum
C00375,Shannon Mccarthy,South Jonathantown,kimberlymorrison@example.com,222.754.5721,Silver
C00376,Pamela Jimenez DVM,Whitneyberg,stevensonpenny@example.org,001-504-418-2087,Bronze
C00377,Lynn Dunn,Port Michael,larsonyvonne@example.net,+1-611-617-5328x8594,Silver
C00378,John Pope,Osbornechester,upatterson@example.org,446-607-9201,Silver
C00379,Nathan Hardy,Lake Jessica,brian19@example.com,(750)775-9122,Silver
C00380,Brian Small,Port Jamiehaven,johnny31@example.net,+1-633-808-0455x2929,Bronze
C00381,Mario Johnson,New Pamelafurt,bking@example.org,+1-602-236-3726x4793,Silver
C00382,Caroline Kelly,New Jennifer,michelecruz@example.com,493.352.7150,Bronze
C00383,Sarah Pearson DVM,Lake Randall,nking@example.org,(702)831-2905,Gold
C00384,Amanda Thompson,Tracytown,kathleen07@example.org,344.255.8529x118,Bronze
C00385,John Moore,Jenniferside,crawfordsydney@example.net,5595542977,Gold
C00386,Dr. Casey King,New Christinaport,singletonhaley@example.net,+1-243-720-8059x8000,Silver
C00387,Christy Hoffman,Meganshire,fletcherdonna@example.com,381-748-1327x4634,Gold
C00388,Michael Kelley,Fieldsland,jasonhernandez@example.org,+1-450-208-0324x2230,Gold
C00389,Carl Smith,South Tamaramouth,shawn29@example.net,001-301-663-2403,Gold
C00390,Jordan Proctor,East Jennifer,amyterrell@example.net,9312525398,Gold
C00391,Matthew Williams,East Heidi,jerry72@example.com,001-542-800-2303x1568,Gold
C00392,Heather Lynch,Lake Michael,davisnathan@example.com,267-563-0188x7116,Gold
C00393,Jason Dodson,Walkershire,davisshannon@example.org,001-530-669-7472x9626,Bronze
C00394,Alexis Contreras,Williamsstad,amymathis@example.org,432-922-4491x4995,Gold
C00395,Louis Thomas,Carolland,ilang@example.net,(294)549-4169,Bronze
C00396,Jacqueline Mason,Javierbury,charles59@example.com,8713065100,Silver
C00397,Rebecca Harris,Farrellstad,rebecca65@example.net,001-856-422-8844x75006,Bronze
C00398,Kayla Dunn,West Michaelmouth,joyce25@example.org,701.945.0573x148,Bronze
C00399,Frank Delgado,Whiteburgh,jamesharris@example.org,+1-382-703-4931x2755,Bronze
C00400,Chad Wright,South Shelbyport,alexanderhaynes@example.com,520.511.7958x790,Platinum
C00401,Michael Smith,Lake Patricktown,nsimpson@example.com,+1-805-879-0631x191,Silver
C00402,Timothy Aguirre,West Matthewfort,jlloyd@example.com,6889733423,Bronze
C00403,Nathan Montoya,Timothyport,twells@example.net,3556108852,Bronze
C00404,Benjamin Thompson,East Kendramouth,jeremy62@example.org,538.668.1768x4915,Bronze
C00405,Justin Wood,Brianaburgh,kevin08@example.com,628-756-4801x8988,Bronze
C00406,Kim Haynes,West Johnathan,mitchell66@example.com,(487)372-1183,Silver
C00407,Jonathan Kemp,North Johnshire,douglasjohnson@example.net,001-437-347-5533x735,Bronze
C00408,Edward King,West Nathan,vasquezchristopher@example.org,+1-491-948-1817x110,Bronze
C00409,Anita Dominguez,Hessland,deanbrandy@example.net,001-503-307-0995,Bronze
C00410,Patrick Wiggins,South Chelseyberg,smithmatthew@example.com,(574)411-3419x81549,Bronze
C00411,Christopher Smith,Jaychester,candacethomas@example.com,(372)643-8563x119,Bronze
C00412,Benjamin Peterson,Smithfurt,sturner@example.org,(984)792-8762,Gold
C00413,Peter Miller,Leachfurt,jeff19@example.net,001-891-314-9705x8312,Bronze
C00414,Matthew Herrera,North Abigail,fitzgeraldlaura@example.net,(743)711-3436x46353,Platinum
C00415,Melissa Thompson,East Amyborough,tjohnson@example.net,+1-779-964-5349x6407,Bronze
C00416,James Clark,Annburgh,robert29@example.org,001-712-259-2397x564,Gold
C00417,Melinda Myers,Nancytown,lawrencehamilton@example.org,+1-286-753-0040x64692,Bronze
C00418,Dr. Lisa Conner,Lake Kenneth,johnmann@example.org,641-783-9050x653,Platinum
C00419,Aaron Robinson,Jaimeshire,samuelhall@example.net,(779)315-8289,Platinum
C00420,Robert Martinez,South Jon,goodmanmichael@example.com,001-878-798-6755x6189,Silver
C00421,Joseph Jones,East Stevenland,robertsjennifer@example.org,(295)868-7198,Bronze
C00422,Julia Berg,Lake Victoriastad,tbrown@example.com,+1-895-960-2871x797,Silver
C00423,Andrew Jones,Jenniferberg,sylvianguyen@example.org,961-663-2760x563,Silver
C00424,Patricia Townsend,Tracyside,tyler99@example.org,(277)988-7451x1100,Bronze
C00425,John Davis,Leonardmouth,johnlawson@example.com,618-286-7118x4325,Silver
C00426,Gabriel Mason,Weberborough,laura45@example.net,4817718474,Platinum
C00427,Amber Johnson,Manningview,russellfox@example.net,001-334-534-8850x861,Silver
C00428,Amanda Williams,Parkerside,nmcmahon@example.com,355.779.7765,Gold
C00429,Tony Huffman,Conradmouth,adavis@example.org,(625)224-5248,Bronze
C00430,Tara Thornton,Longhaven,sandovalmichael@example.net,001-457-565-2243x018,Silver
C00431,Brandi Ortiz,Port Amanda,halelaura@example.com,001-582-791-4338x327,Platinum
C00432,Johnny Jones,West Jamesfurt,ambercampbell@example.net,+1-331-210-0571x987,Gold
C00433,David Howell,Coryview,theodore92@example.net,001-683-564-6554,Gold
C00434,Darryl Ochoa,Aaronside,jasondixon@example.com,(433)595-3137x79871,Gold
C00435,Lindsey Peterson,Port Donald,kimberly36@example.net,4386944192,Platinum
C00436,John Evans,Kiddside,hansonlatasha@example.net,4827206969,Silver
C00437,Rodney Burke,West Mary,nelsonwilliam@example.net,+1-566-489-1384,Platinum
C00438,Frank Bennett,Port Kristinefurt,ycohen@example.com,454-609-2371,Platinum
C00439,Brianna Johnson,New Kelly,umaxwell@example.org,4494008628,Silver
C00440,Lorraine Rodriguez,Morenostad,paul20@example.com,001-563-573-5286,Platinum
C00441,Ms. Jennifer Bonilla,Pamelabury,wwilliams@example.org,(935)543-4922x8448,Bronze
C00442,John Murphy,South Ellenmouth,alec34@example.com,515-273-8394,Platinum
C00443,Julian Powell,Garciaport,sharon88@example.com,(795)741-2128x121,Platinum
C00444,Stephen Foster,Kellyberg,perezwilliam@example.org,292.238.7732x3549,Bronze
C00445,Henry Sweeney,Rileymouth,kschwartz@example.com,(244)697-6487,Silver
C00446,Rebecca Mcpherson,Martinland,cjackson@example.org,001-803-930-5054,Silver
C00447,Krista Cruz,Bondmouth,dawnhudson@example.net,+1-739-836-8766x6371,Silver
C00448,Carolyn Johnson,West David,gclay@example.net,242.995.8235x5078,Gold
C00449,Heather Hicks,Aaronfort,gvazquez@example.net,7647905764,Bronze
C00450,Katelyn Stein,South Matthewfort,rhondapotter@example.org,+1-252-971-7136,Bronze
C00451,Joan Phelps,Powellport,reyeskevin@example.org,6069793513,Platinum
C00452,Andrew Garcia,New Ashley,jamesmurphy@example.net,+1-524-587-0753x03873,Gold
C00453,Jeffery Smith,Rodriguezchester,samuel36@example.com,(447)409-5188x08717,Platinum
C00454,Laura Richardson,South Tonyaville,mtran@example.org,(988)502-1737x507,Platinum
C00455,Steve Cortez,West Kevin,xfloyd@example.net,331-340-5379,Silver
C00456,Jacob Brady,Smithmouth,charles13@example.net,+1-609-502-5833x15332,Gold
C00457,Kelli Thompson,East Markfurt,vwhite@example.org,+1-287-462-4882x0433,Bronze
C00458,Jeffrey Trujillo,New Teresa,stephanie07@example.com,+1-890-596-9796,Gold
C00459,Nathan Newman,Garciaborough,michelle31@example.com,+1-890-525-0080x03541,Gold
C00460,Joshua Jones,Lake Jenniferhaven,rodneypeters@example.com,764.974.0480,Bronze
C00461,Brandon Delgado,North Austin,mmorales@example.com,593-944-3274x9907,Silver
C00462,Jordan Singleton,Joshuashire,jeffrey85@example.com,5149451618,Gold
C00463,Melissa Shepard,Davenportchester,rodriguezmorgan@example.com,(402)584-3753,Platinum
C00464,Caitlin Lopez,Wrightside,lisa37@example.com,462-655-7636,Silver
C00465,Chelsea Steele,Adammouth,mendezallen@example.org,001-219-521-9333x446,Silver
C00466,Jessica Wade,New Larry,imitchell@example.org,001-975-396-7837x82018,Silver
C00467,Stephanie West,New Christophertown,kyle85@example.com,622.483.8934,Silver
C00468,Natalie Pacheco,Smithstad,darrelljenkins@example.org,(779)841-8854,Bronze
C00469,Sean Suarez,Sandershaven,cmathis@example.org,(336)892-6141,Silver
C00470,Matthew Woodard,North Scott,hware@example.org,961-608-3432x56820,Silver
C00471,Mary Rush,West Richardmouth,lcastro@example.net,001-253-471-2958,Silver
C00472,Marc Kirk,East Christianfurt,patriciamcguire@example.com,551.880.9619x9096,Gold
C00473,Judith Miller,New Kathy,zharris@example.com,+1-714-775-2318x3516,Silver
C00474,Amanda Harris,Danielville,dustingibson@example.net,386-672-9911x345,Platinum
C00475,James Thompson,Skinnerberg,rroman@example.com,+1-248-693-6402x8967,Gold
C00476,Danielle Davis MD,East Elizabethborough,wkerr@example.org,302-915-5631x461,Gold
C00477,Ian Harris,New William,vanessawatson@example.com,+1-210-442-7865x5094,Gold
C00478,Jeffrey Ray,Paulland,villarrealchristopher@example.com,8913878754,Silver
C00479,Brandon Stone,New Andrew,samantha28@example.org,(489)754-9413,Silver
C00480,William Lopez,Laurenport,holmesandrew@example.org,(392)605-2158x581,Silver
C00481,Anthony Simon,Port Loganville,angela68@example.com,001-831-480-2294x7426,Platinum
C00482,Katherine Mendez,Carolynberg,wilsonearl@example.org,+1-295-932-6107x6592,Gold
C00483,Alexander White,Collinstown,vanessa45@example.com,+1-268-271-4200x970,Gold
C00484,Christina Bernard,Weberville,stacy16@example.com,767.819.6891,Platinum
C00485,Lori Mckenzie,Ralphtown,kmurillo@example.com,309.625.0417,Silver
C00486,Rachel Henry,East Heather,daniellevance@example.com,(316)813-1980x779,Bronze
C00487,Jennifer Armstrong,Fowlerburgh,whitedavid@example.org,304-902-4644,Platinum
C00488,Charles Hill,West Nicole,javila@example.org,919-578-0485,Platinum
C00489,Anita Black,Brandiburgh,kristencrosby@example.net,202.882.4416x75143,Bronze
C00490,Mr. Tanner Bowman,Stevensburgh,fpeterson@example.net,(252)923-3196,Bronze
C00491,Melissa Garcia,Colinview,ljohnson@example.net,795.731.7864,Platinum
C00492,Jared Hoffman,Clineland,ztorres@example.com,2675864393,Bronze
C00493,Donna Ford,Mooreville,sarablackburn@example.net,785.728.6608,Platinum
C00494,Betty Phelps,Millerburgh,jerrymurphy@example.org,(222)852-9863,Silver
C00495,Shawn Zuniga,Port Donna,qcarter@example.net,(708)926-6195x0986,Silver
C00496,Jacob Berry,Brucemouth,briancain@example.com,811-232-6543x644,Gold
C00497,Lee Horne,Richardmouth,lmata@example.org,4527773216,Platinum
C00498,Tiffany Watts,Robertsmouth,robertandrews@example.com,342-506-7985,Gold
C00499,Pamela Ramsey,North Darlene,derrickcowan@example.com,001-428-280-8031,Silver
C00500,Cindy Becker MD,New Kennethland,klinetaylor@example.net,667-200-3545x812,Bronze
C00501,Maria Molina,Elliottmouth,bryan68@example.org,300.325.7377x172,Silver
C00502,Sarah Richmond,North Jason,diane40@example.org,915-710-3690x346,Platinum
C00503,Darius Jones,Aaronfurt,klopez@example.com,(480)729-4071,Gold
C00504,Mark Edwards,South Steven,vriddle@example.net,+1-827-533-0324,Platinum
C00505,Danielle Gomez,Christophershire,louispitts@example.org,2818152952,Silver
C00506,Jamie Christensen,East Alexandermouth,meredithray@example.net,001-433-366-3911x9610,Silver
C00507,Nicholas Sosa,Terribury,tonymcgee@example.org,001-799-538-3304x782,Platinum
C00508,Mrs. Lori Parsons,Craigfurt,tina47@example.com,+1-299-962-1094,Gold
C00509,Stacy Butler,West Mathew,hornvictor@example.net,+1-916-739-4838x7666,Gold
C00510,Travis Khan,Edwardsport,stephanie89@example.org,993.227.5020x1069,Bronze
C00511,Andrew Hayes,East Micheleberg,coltonhines@example.net,669-934-4063,Platinum
C00512,Alexis Powers,Lake Daniel,robertohanson@example.com,333.725.1583x612,Silver
C00513,Robert Kim,Calvinshire,brettsantiago@example.org,001-539-805-7944,Gold
C00514,Michelle Allen,Sarahview,vjordan@example.org,725-510-3929,Bronze
C00515,Mrs. Kelly Weaver,North Kenneth,pmckinney@example.net,(323)452-9173x37213,Bronze
C00516,Matthew Wilson,East Aaronbury,jeremy32@example.org,4765934544,Bronze
C00517,Melanie Myers,Johnsonstad,jamesnorris@example.net,585.933.7056x5154,Bronze
C00518,Kristin Pope,Toddstad,john41@example.net,(819)287-2790,Silver
C00519,Edward Kelley,Ericaland,hnavarro@example.net,(441)798-2976x38918,Platinum
C00520,Kristen Gonzales,East Adam,ifernandez@example.com,979-616-4872,Gold
C00521,Amanda Lane,Port Brandon,tjenkins@example.org,666-483-3805x603,Bronze
C00522,Jane Rivera,Jamestown,asmith@example.org,8397847771,Bronze
C00523,Glenda Black,Anthonymouth,bonnieortiz@example.com,469.843.5579x81756,Platinum
C00524,Megan Myers,New Kathrynfurt,starkandrew@example.org,249.284.8214x1305,Bronze
C00525,Elizabeth Bradley,Port Kennethbury,thomascervantes@example.net,+1-760-811-1944x2078,Bronze
C00526,Cindy Calderon,Simmonsport,bcraig@example.com,(445)560-4206,Gold
C00527,Joseph Jones,Riveraborough,thomas95@example.com,(650)304-3233,Silver
C00528,Bryan Silva,Wrightstad,rogersjulie@example.com,+1-892-411-0348x102,Bronze
C00529,Brittany Bennett,Myersfort,fosterkelly@example.com,001-272-232-9070x07106,Silver
C00530,Deborah Ford,North Nicole,matthew62@example.net,001-393-979-6687x1396,Gold
C00531,Kendra Miller,East Brittany,mccormicknathan@example.net,648-314-8403x967,Bronze
C00532,Gregory Mccoy,South Kaylahaven,ydavis@example.net,912.339.4528x5421,Bronze
C00533,Maurice Huber,Susanville,kristin35@example.org,001-233-279-9835x80789,Platinum
C00534,Jamie Murphy,Armstrongside,imahoney@example.com,3969413810,Silver
C00535,Kathryn Padilla,East Amberfurt,leeronald@example.net,672.321.8713x3940,Platinum
C00536,Blake Joyce,New Roger,mackenzieturner@example.org,322.688.0400x9297,Gold
C00537,Tony Sanchez,Port Nicholasburgh,nsteele@example.org,(805)556-2226,Gold
C00538,Makayla Clark,South Lindseyfort,macksherri@example.net,204-659-8966,Silver
C00539,Rebekah Bowman,Lake Shannon,brianburnett@example.org,2086726344,Platinum
C00540,Eric Lopez,Masonfort,youngdouglas@example.net,612.476.0397x8815,Silver
C00541,Juan Stevens,New Natasha,katrinarose@example.com,(208)968-6619x1138,Silver
C00542,Troy Davis,Shawnville,shall@example.net,(803)203-7267,Gold
C00543,Laurie Dixon,West Josephshire,xdeleon@example.org,(553)863-0504,Silver
C00544,Linda Stevenson,North Jeanchester,bauersamantha@example.net,354.592.0521x24785,Gold
C00545,Molly Smith,Gallaghermouth,wigginssean@example.com,332.565.8742x143,Gold
C00546,Kristina Reese,East Brentborough,rhonda50@example.org,+1-468-750-9391,Platinum
C00547,James Taylor,Ramirezside,vancechristopher@example.com,766-910-0149x040,Platinum
C00548,Nathan Tran,Vincentburgh,randallschmidt@example.net,001-848-691-9946x925,Silver
C00549,Larry Mcdonald,Franciscostad,cynthialamb@example.com,(919)604-6107,Platinum
C00550,Misty Wilson,Port Devinburgh,williamsvictor@example.net,843.884.4708x71718,Gold
C00551,Miss Nicole Ray,South Haley,lamjoshua@example.net,001-346-627-5936x14854,Silver
C00552,Caleb Anderson,Jillville,kennethturner@example.org,382.234.4648,Gold
C00553,Jesus Goodwin,Robersonshire,webbbarbara@example.net,001-627-345-8449x69871,Silver
C00554,Charles Jackson,East Brian,dmeza@example.com,314.889.9077,Platinum
C00555,Jessica Fowler,Hallport,lmartinez@example.com,001-476-571-1152x5917,Silver
